,online_order,book_table,rating,votes,rest_type,cuisines,cost,location
26995,1,1,3.9,740,12,38,1400.0,16
26996,1,0,3.9,149,7,36,1000.0,16
26997,0,1,4.1,85,1,2,700.0,16
26998,0,0,4.2,344,0,0,700.0,16
26999,0,0,4.0,1512,1,2,900.0,16
27000,0,1,3.1,910,0,0,600.0,16
27001,0,1,4.0,457,0,0,650.0,16
27002,0,1,3.6,16,1,2,500.0,16
27003,0,1,4.1,306,1,2,600.0,16
27004,0,1,3.7,259,0,35,750.0,16
27005,0,0,4.1,402,1,2,1200.0,16
27006,0,1,3.8,23,1,2,600.0,16
27007,0,1,4.0,314,0,1,800.0,16
27008,0,1,4.1,992,1,2,600.0,16
27009,0,0,4.0,797,0,0,900.0,16
27010,0,0,4.2,1703,1,2,650.0,16
27011,1,0,4.1,1236,17,16,1500.0,16
27012,0,1,4.1,893,1,2,800.0,16
27013,0,0,4.4,345,0,1,1000.0,16
27014,0,1,3.9,375,0,7,750.0,16
27015,1,0,3.9,283,0,16,1000.0,16
27016,0,0,4.2,294,0,17,800.0,16
27017,0,1,3.8,473,0,3,500.0,16
27018,0,1,3.9,1142,0,0,500.0,16
27019,0,1,3.8,66,0,26,800.0,16
27020,1,1,4.2,224,1,2,200.0,16
27021,0,0,4.0,1389,0,16,1100.0,16
27022,0,1,3.9,455,0,1,1000.0,16
27023,0,1,4.0,515,0,1,750.0,16
27024,0,1,4.1,141,1,2,1200.0,16
27025,0,1,3.5,888,0,0,650.0,16
27026,0,1,3.6,73,0,25,700.0,16
27027,0,1,3.9,475,0,40,600.0,16
27028,1,1,4.2,270,7,16,1400.0,16
27029,1,0,3.9,1389,17,16,1400.0,16
27030,1,1,4.5,42,0,1,800.0,16
27031,0,0,3.9,484,0,0,700.0,16
27032,1,0,3.9,589,7,16,1300.0,16
27033,0,1,3.9,823,0,1,750.0,16
27034,0,1,4.0,107,0,0,500.0,16
27035,1,0,4.2,117,0,0,800.0,16
27036,0,1,3.7,31,1,2,500.0,16
27037,0,1,4.1,1003,0,0,700.0,16
27038,1,1,4.1,172,1,2,650.0,16
27039,0,0,4.4,102,1,2,700.0,16
27040,0,1,3.7,130,0,16,1200.0,16
27041,0,1,4.1,61,1,2,600.0,16
27042,0,1,4.0,781,0,5,750.0,16
27043,1,1,3.0,38,7,36,1000.0,16
27044,1,1,3.7,25,4,0,300.0,16
27045,0,1,3.8,267,0,68,650.0,16
27046,1,1,3.8,674,7,38,1700.0,16
27047,1,0,4.1,354,9,53,2000.0,16
27048,1,1,4.1,324,1,2,700.0,16
27049,0,1,3.9,453,0,25,600.0,16
27050,0,1,4.4,480,1,2,450.0,16
27051,1,1,4.1,183,4,0,150.0,16
27052,1,1,4.0,293,10,33,250.0,16
27053,1,0,4.3,105,0,0,1000.0,16
27054,0,1,2.8,152,0,0,700.0,16
27055,0,1,4.0,152,10,18,350.0,16
27056,0,0,4.0,236,0,35,800.0,16
27057,1,1,3.7,107,0,0,500.0,16
27058,1,1,3.8,38,0,0,900.0,16
27059,0,1,3.7,26,2,39,400.0,16
27060,0,1,2.9,13,0,0,600.0,16
27061,0,1,4.0,293,14,8,250.0,16
27062,0,0,4.2,325,0,0,800.0,16
27063,0,1,3.4,31,0,3,700.0,16
27064,0,1,3.8,172,0,0,550.0,16
27065,0,1,3.8,94,0,0,600.0,16
27066,0,1,3.9,331,0,1,600.0,16
27067,0,1,3.6,165,0,0,500.0,16
27068,0,1,4.0,201,1,2,800.0,16
27069,0,1,4.1,67,0,20,1000.0,16
27070,0,1,3.8,38,0,0,500.0,16
27071,0,0,3.7,1014,12,16,1300.0,16
27072,1,1,3.7,73,11,19,250.0,16
27073,1,1,3.7,0,4,22,300.0,16
27074,0,1,4.1,93,1,2,600.0,16
27075,0,1,3.7,24,1,2,550.0,16
27076,0,1,3.6,242,0,0,1000.0,16
27077,1,1,3.7,34,4,0,300.0,16
27078,0,1,3.5,74,0,73,600.0,16
27079,0,1,3.8,222,0,1,600.0,16
27080,0,1,3.9,394,0,15,750.0,16
27081,0,1,4.1,505,1,2,600.0,16
27082,0,1,3.7,382,0,39,600.0,16
27083,1,1,3.3,10,8,7,600.0,16
27084,1,1,3.5,17,0,0,800.0,16
27085,1,1,3.5,20,0,3,400.0,16
27086,0,1,3.8,22,1,2,500.0,16
27087,1,1,3.6,23,4,22,200.0,16
27088,1,1,4.0,57,0,32,500.0,16
27089,1,1,3.8,47,1,2,600.0,16
27090,0,1,3.1,120,0,0,500.0,16
27091,0,1,2.7,249,0,3,400.0,16
27092,1,1,4.3,135,1,2,800.0,16
27093,0,1,3.8,149,0,7,600.0,16
27094,1,0,3.5,32,0,0,1000.0,16
27095,1,1,3.7,19,10,18,300.0,16
27096,1,1,3.5,14,0,1,1000.0,16
27097,0,1,3.5,34,11,19,250.0,16
27098,0,1,4.1,237,0,0,500.0,16
27099,0,1,4.0,275,1,2,500.0,16
27100,0,1,3.6,243,0,17,800.0,16
27101,1,1,3.7,68,12,36,1000.0,16
27102,0,1,3.6,45,0,39,700.0,16
27103,0,1,3.8,57,0,17,700.0,16
27104,0,1,3.5,9,12,36,700.0,16
27105,1,1,3.4,7,0,0,1000.0,16
27106,1,1,2.8,227,1,2,450.0,16
27107,1,1,3.3,5,0,0,700.0,16
27108,0,1,3.7,47,0,0,800.0,16
27109,0,1,3.8,215,0,30,700.0,16
27110,0,1,3.4,34,0,0,650.0,16
27111,1,1,3.5,11,17,36,1600.0,16
27113,1,1,3.0,25,12,36,2300.0,16
27115,1,1,3.9,626,0,1,600.0,16
27116,1,1,3.7,0,0,1,500.0,16
27117,0,1,3.7,93,2,0,300.0,16
27118,1,1,3.5,8,10,18,250.0,16
27119,1,1,3.6,54,2,0,400.0,16
27120,1,1,3.1,7,10,18,200.0,16
27121,1,1,3.8,29,12,0,800.0,16
27122,1,1,3.2,6,10,29,100.0,16
27123,1,1,3.8,152,7,38,1500.0,16
27124,1,1,3.7,46,1,2,600.0,16
27125,1,1,3.8,40,0,3,500.0,16
27126,1,1,3.3,4,4,22,300.0,16
27127,1,1,3.5,7,0,16,850.0,16
27128,1,1,2.9,12,1,2,500.0,16
27129,0,1,3.6,23,0,0,800.0,16
27130,1,1,3.6,16,1,2,300.0,16
27131,1,1,3.7,0,4,22,300.0,16
27132,1,1,3.7,0,0,3,500.0,16
27133,1,1,3.7,0,2,3,200.0,16
27134,1,1,4.0,138,0,0,800.0,16
27135,0,1,3.5,14,1,2,500.0,16
27136,0,1,3.7,0,19,0,250.0,16
27137,1,1,3.4,18,4,7,250.0,16
27139,1,1,3.2,13,2,7,200.0,16
27140,1,1,3.3,5,4,22,150.0,16
27141,1,1,3.4,39,0,39,700.0,16
27142,1,1,3.3,6,0,16,900.0,16
27143,1,1,2.7,61,2,26,500.0,16
27144,1,1,3.4,21,2,39,350.0,16
27145,1,1,3.2,4,2,3,300.0,16
27146,1,1,3.7,0,3,7,500.0,16
27147,1,1,3.7,0,1,2,500.0,16
27148,0,1,3.4,356,2,0,350.0,16
27149,0,1,3.6,207,0,39,500.0,16
27150,0,0,3.7,111,0,0,900.0,16
27151,0,1,4.2,414,1,2,700.0,16
27152,0,1,3.8,214,0,0,700.0,16
27153,0,1,3.9,326,0,22,500.0,16
27154,0,1,3.7,708,0,4,750.0,16
27155,1,0,3.7,81,17,36,1200.0,16
27156,0,1,3.8,230,1,2,600.0,16
27157,0,1,4.1,1962,2,30,600.0,16
27158,0,1,4.3,3618,2,8,400.0,16
27159,1,1,4.2,1531,2,0,600.0,16
27160,1,1,4.2,93,2,0,400.0,16
27161,0,1,4.5,2617,5,11,500.0,16
27162,1,1,4.1,1227,2,30,400.0,16
27163,0,1,4.2,972,2,3,200.0,16
27164,1,1,4.3,995,2,1,350.0,16
27165,0,1,3.8,53,2,12,350.0,16
27166,0,1,3.9,45,2,76,550.0,16
27167,0,1,4.3,221,2,58,300.0,16
27168,0,1,4.2,532,2,32,450.0,16
27169,0,1,4.3,654,2,3,250.0,16
27170,0,1,4.0,61,2,5,400.0,16
27171,0,1,4.2,190,2,8,300.0,16
27172,0,1,4.2,557,2,32,400.0,16
27173,1,1,4.2,52,2,3,200.0,16
27174,1,1,3.7,468,2,3,200.0,16
27175,0,1,4.3,279,2,0,450.0,16
27176,0,1,4.0,138,2,3,250.0,16
27177,0,1,4.3,169,2,9,500.0,16
27178,0,1,3.7,21,2,7,750.0,16
27179,0,1,4.3,246,2,32,600.0,16
27180,0,1,4.1,271,2,13,500.0,16
27181,1,1,4.1,209,2,6,200.0,16
27182,0,1,4.2,195,5,14,400.0,16
27183,0,1,3.7,219,2,24,600.0,16
27184,0,1,3.8,76,2,25,500.0,16
27185,0,1,3.8,476,2,9,450.0,16
27186,0,1,4.4,384,2,3,300.0,16
27187,0,1,3.8,94,2,18,250.0,16
27188,0,1,4.0,88,2,0,400.0,16
27189,0,1,3.9,34,2,0,300.0,16
27190,0,1,4.0,684,2,1,250.0,16
27191,1,1,3.9,140,2,8,200.0,16
27192,0,1,4.2,100,5,14,900.0,16
27193,0,1,3.3,911,2,0,250.0,16
27194,0,1,4.0,76,2,3,300.0,16
27195,0,1,3.8,45,2,10,400.0,16
27196,0,1,3.9,1047,2,9,600.0,16
27197,1,1,3.7,0,2,3,100.0,16
27198,0,1,3.7,32,2,10,450.0,16
27199,0,1,3.8,295,2,10,500.0,16
27200,0,1,3.6,23,2,10,300.0,16
27201,0,1,4.0,462,2,0,500.0,16
27202,0,1,3.9,121,2,0,400.0,16
27203,0,1,4.2,166,2,10,300.0,16
27204,0,1,3.5,323,2,69,500.0,16
27205,1,1,3.8,27,2,68,400.0,16
27206,0,1,3.9,213,2,9,400.0,16
27207,0,1,3.5,12,2,0,250.0,16
27208,0,1,3.9,501,2,8,300.0,16
27209,1,1,3.6,16,2,3,300.0,16
27210,1,1,3.4,6,2,15,400.0,16
27211,1,1,3.1,117,2,7,200.0,16
27212,0,1,3.5,24,2,66,350.0,16
27213,0,1,3.9,43,2,3,300.0,16
27214,0,1,3.9,97,2,25,500.0,16
27215,0,1,3.8,28,2,9,400.0,16
27217,0,1,3.8,36,2,20,300.0,16
27218,0,1,3.6,9,2,0,300.0,16
27219,1,1,3.5,17,2,7,250.0,16
27220,1,1,3.9,154,2,0,200.0,16
27221,0,1,3.9,85,2,0,400.0,16
27222,0,1,4.0,76,2,24,300.0,16
27223,0,1,3.8,41,2,7,200.0,16
27224,0,1,3.5,10,2,10,300.0,16
27225,1,1,3.8,289,5,14,500.0,16
27226,0,1,3.9,96,2,0,350.0,16
27227,0,1,3.8,108,2,2,400.0,16
27228,1,1,3.2,6,2,7,150.0,16
27229,1,1,3.7,0,2,0,300.0,16
27230,0,1,3.6,95,2,0,300.0,16
27231,0,1,3.8,48,2,0,300.0,16
27232,1,1,4.0,98,2,8,200.0,16
27233,0,1,3.8,140,2,3,200.0,16
27234,0,1,3.6,75,2,9,600.0,16
27235,0,1,3.8,37,2,16,200.0,16
27236,1,1,3.7,0,2,0,300.0,16
27237,0,1,3.7,51,2,1,300.0,16
27238,0,1,3.6,37,6,6,450.0,16
27239,0,1,3.8,34,2,10,250.0,16
27240,0,1,3.5,15,2,0,400.0,16
27241,0,1,3.7,24,2,13,500.0,16
27242,0,1,4.1,321,2,0,600.0,16
27243,0,1,2.8,137,2,0,500.0,16
27244,1,1,2.7,45,2,10,300.0,16
27245,0,0,4.1,152,2,2,600.0,16
27246,1,1,3.9,150,18,1,500.0,16
27247,0,1,3.6,22,2,1,300.0,16
27248,0,1,3.4,9,2,3,250.0,16
27249,0,1,3.9,64,2,58,300.0,16
27250,0,1,3.5,10,2,10,200.0,16
27251,0,1,3.7,21,2,25,300.0,16
27252,1,1,3.5,70,2,8,200.0,16
27253,1,1,3.7,73,2,0,250.0,16
27254,1,1,3.6,36,18,39,400.0,16
27255,0,1,3.6,97,2,39,300.0,16
27256,0,1,3.3,10,2,0,300.0,16
27257,0,1,3.3,395,2,0,400.0,16
27258,0,1,3.8,18,2,39,200.0,16
27259,1,1,2.6,153,2,10,300.0,16
27260,0,1,3.9,554,2,10,600.0,16
27261,0,1,3.9,188,2,1,400.0,16
27262,1,1,3.7,0,2,3,200.0,16
27264,1,1,3.4,8,2,7,300.0,16
27265,1,1,4.0,203,18,25,350.0,16
27266,1,1,3.7,0,2,7,300.0,16
27267,1,1,3.7,0,2,0,200.0,16
27268,0,1,2.8,94,2,0,300.0,16
27269,1,1,2.8,64,2,3,300.0,16
27270,0,1,3.4,6,2,0,500.0,16
27271,0,1,3.3,49,2,7,300.0,16
27272,1,1,3.7,34,2,0,300.0,16
27273,1,1,3.8,89,2,0,300.0,16
27274,1,1,3.7,0,2,3,250.0,16
27275,0,1,3.6,90,2,10,500.0,16
27276,0,1,3.4,25,2,0,200.0,16
27277,0,1,3.6,41,18,39,500.0,16
27278,0,1,3.1,7,2,0,300.0,16
27279,1,1,3.6,13,2,3,300.0,16
27280,1,1,3.5,12,2,3,200.0,16
27281,1,1,3.1,39,2,45,250.0,16
27282,1,1,3.6,68,18,39,550.0,16
27283,1,1,3.8,82,2,1,200.0,16
27284,0,1,3.7,95,2,0,150.0,16
27285,0,1,3.4,65,2,7,350.0,16
27286,0,1,3.7,36,2,43,300.0,16
27287,0,1,4.1,76,2,17,450.0,16
27288,0,1,3.3,4,2,1,300.0,16
27289,0,1,3.7,0,2,0,400.0,16
27290,1,1,3.6,47,2,3,300.0,16
27291,1,1,2.9,53,2,58,300.0,16
27292,1,1,3.5,8,2,0,250.0,16
27293,1,1,3.3,5,2,0,200.0,16
27294,1,1,3.4,6,2,26,300.0,16
27295,1,1,3.7,0,2,16,400.0,16
27296,1,1,3.7,0,2,0,400.0,16
27297,0,1,3.6,82,2,24,400.0,16
27298,0,1,3.6,21,2,0,300.0,16
27299,0,1,3.8,36,2,39,300.0,16
27300,0,1,3.5,21,2,0,350.0,16
27301,0,1,3.7,42,2,1,300.0,16
27302,0,1,3.9,44,2,32,500.0,16
27303,0,1,3.7,0,2,0,350.0,16
27304,0,1,4.0,270,2,0,450.0,16
27305,1,1,3.4,11,2,1,200.0,16
27306,1,1,3.2,7,2,29,100.0,16
27307,1,1,3.3,9,2,14,150.0,16
27308,1,1,3.8,14,2,1,350.0,16
27309,1,1,3.8,64,2,16,550.0,16
27310,1,1,3.6,30,2,5,350.0,16
27311,1,1,3.1,14,2,29,200.0,16
27312,1,1,3.2,4,2,0,300.0,16
27313,1,1,3.3,6,2,0,350.0,16
27314,1,1,3.3,6,2,7,300.0,16
27315,1,1,3.3,4,2,3,300.0,16
27316,1,1,2.9,14,2,16,400.0,16
27317,1,1,3.7,0,2,10,200.0,16
27318,1,1,3.7,21,2,38,250.0,16
27319,1,1,2.9,11,2,0,400.0,16
27320,1,1,4.0,126,2,31,300.0,16
27321,1,1,3.7,23,2,3,150.0,16
27322,1,1,3.3,8,2,7,100.0,16
27323,1,1,3.7,0,2,10,150.0,16
27324,1,1,3.6,21,2,3,200.0,16
27325,1,1,3.6,10,2,8,200.0,16
27326,1,1,3.7,0,2,7,300.0,16
27327,1,1,3.7,0,2,0,250.0,16
27328,1,1,3.7,0,2,3,400.0,16
27329,0,1,3.4,19,2,39,200.0,16
27330,0,1,3.6,72,2,30,200.0,16
27331,0,1,3.7,0,2,10,300.0,16
27332,0,1,3.7,0,2,33,150.0,16
27333,0,1,3.7,0,2,10,150.0,16
27334,0,1,3.5,16,2,1,200.0,16
27335,1,1,3.7,32,2,1,500.0,16
27336,0,1,3.0,6,2,1,200.0,16
27337,0,1,3.7,0,2,3,300.0,16
27338,0,1,3.1,7,2,7,500.0,16
27339,1,1,3.0,18,2,10,300.0,16
27340,1,1,3.4,9,2,8,100.0,16
27341,1,1,3.1,21,2,3,200.0,16
27342,1,1,3.8,56,18,17,400.0,16
27343,1,1,3.7,0,2,3,150.0,16
27344,1,1,3.5,12,2,52,200.0,16
27345,1,1,3.2,7,2,7,200.0,16
27346,1,1,3.7,0,2,10,200.0,16
27347,1,1,3.7,0,2,0,150.0,16
27348,1,1,3.7,0,2,0,500.0,16
27349,1,1,3.7,0,2,0,300.0,16
27350,1,1,3.7,0,2,3,100.0,16
27351,1,1,3.7,0,2,0,300.0,16
27352,1,1,3.7,0,2,0,300.0,16
27353,1,1,3.7,0,2,0,600.0,16
27354,1,1,3.5,15,5,14,400.0,16
27355,1,1,3.7,0,2,25,600.0,16
27356,1,1,3.5,6,2,1,250.0,16
27357,1,1,3.5,7,18,10,300.0,16
27358,1,1,4.0,65,2,1,350.0,16
27359,1,1,3.3,7,2,1,250.0,16
27360,1,1,3.3,9,2,7,200.0,16
27361,1,1,3.7,0,2,3,200.0,16
27362,1,1,3.7,0,2,0,100.0,16
27363,1,1,3.7,0,2,0,400.0,16
27364,1,1,3.7,0,2,0,200.0,16
27365,1,1,3.2,4,2,1,150.0,16
27366,1,1,2.3,77,2,5,600.0,16
27367,1,1,3.7,0,2,0,200.0,16
27368,1,1,3.7,0,2,3,400.0,16
27369,1,1,3.7,0,2,3,300.0,16
27371,1,1,3.7,0,2,22,600.0,16
27372,1,1,3.7,0,2,7,150.0,16
27373,0,1,3.7,0,2,26,300.0,16
27374,1,1,3.7,0,2,1,250.0,16
27375,1,1,3.7,0,2,10,200.0,16
27376,1,1,3.7,0,2,7,250.0,16
27377,0,1,3.0,7,2,26,400.0,16
27378,0,1,3.7,0,2,10,200.0,16
27379,0,1,3.3,5,2,1,100.0,16
27380,0,1,3.3,7,2,3,150.0,16
27381,0,1,3.7,0,2,34,300.0,16
27382,0,1,3.2,5,2,1,300.0,16
27383,0,1,3.7,0,2,1,300.0,16
27384,0,1,3.8,58,2,26,500.0,16
27385,0,1,3.8,132,2,21,300.0,16
27386,0,1,3.7,17,2,7,250.0,16
27387,0,1,3.5,18,2,0,200.0,16
27388,1,1,2.8,26,2,0,400.0,16
27389,0,1,3.7,0,2,7,200.0,16
27390,1,1,2.8,13,2,1,500.0,16
27391,0,1,4.1,205,2,10,250.0,16
27392,1,1,3.8,21,2,10,100.0,16
27393,0,1,3.8,103,2,0,400.0,16
27394,0,1,3.4,257,2,7,250.0,16
27395,0,1,3.7,0,2,1,300.0,16
27396,0,1,3.7,34,2,0,200.0,16
27397,1,1,3.7,0,2,0,500.0,16
27398,0,1,3.8,433,5,14,800.0,16
27399,1,1,3.0,9,2,29,150.0,16
27400,0,1,3.1,53,2,10,100.0,16
27401,1,1,4.3,411,12,0,1200.0,16
27403,1,0,4.6,650,12,16,850.0,16
27404,0,0,4.5,811,0,16,800.0,16
27405,1,0,4.7,798,17,1,1200.0,16
27406,1,0,4.0,1768,17,16,1600.0,16
27407,1,0,4.2,469,9,0,3000.0,16
27408,0,1,4.3,793,0,27,1000.0,16
27409,1,1,4.6,1590,1,2,750.0,16
27410,0,1,4.5,229,0,58,1200.0,16
27411,1,0,4.1,1377,12,16,1200.0,16
27412,0,0,4.5,1879,1,2,900.0,16
27413,1,0,4.3,2035,7,16,1700.0,16
27414,1,0,4.4,243,7,36,1250.0,16
27415,0,1,4.3,1104,1,2,700.0,16
27416,1,0,4.3,127,0,13,800.0,16
27417,1,0,3.8,321,0,44,800.0,16
27418,0,0,4.2,1542,0,39,800.0,16
27419,0,1,3.9,126,0,7,600.0,16
27420,0,0,4.2,217,0,53,1500.0,16
27421,0,1,3.9,226,0,22,500.0,16
27422,0,0,3.7,21,0,22,700.0,16
27423,0,0,4.1,1341,0,0,800.0,16
27424,0,1,3.9,370,0,22,550.0,16
27425,0,1,4.3,83,0,7,650.0,16
27426,1,1,4.3,316,4,39,300.0,16
27427,0,1,3.5,9,2,3,300.0,16
27428,1,1,3.9,70,12,0,1500.0,16
27429,0,1,3.9,468,0,26,700.0,16
27430,1,0,4.2,325,0,17,1800.0,16
27431,0,0,3.8,1167,0,39,600.0,16
27432,0,0,3.9,74,0,0,900.0,16
27433,1,1,3.8,69,2,39,300.0,16
27434,1,0,4.2,209,12,53,2000.0,16
27435,0,0,4.1,2727,0,7,800.0,16
27436,0,0,3.9,65,0,25,600.0,16
27437,0,1,3.9,670,0,7,800.0,16
27438,0,1,4.0,494,0,1,800.0,16
27439,0,1,3.9,421,0,26,800.0,16
27440,0,1,3.8,43,0,0,700.0,16
27441,0,1,2.9,361,0,0,450.0,16
27442,1,1,3.8,157,17,16,1300.0,16
27443,0,0,3.5,59,0,0,700.0,16
27444,1,1,4.4,228,2,3,150.0,16
27445,0,1,3.1,53,0,3,750.0,16
27446,0,1,4.2,468,2,39,400.0,16
27447,0,1,2.8,261,0,39,700.0,16
27448,1,1,3.4,5,0,1,1000.0,16
27449,0,1,3.6,220,0,7,600.0,16
27450,0,1,3.8,71,0,0,1000.0,16
27451,1,1,4.0,139,2,39,200.0,16
27452,0,0,4.0,344,0,16,900.0,16
27453,0,1,3.6,15,2,0,300.0,16
27454,0,1,3.4,7,2,0,300.0,16
27455,1,0,4.1,94,9,53,3000.0,16
27456,0,1,3.9,214,0,0,600.0,16
27457,1,1,3.6,39,2,0,400.0,16
27458,0,1,3.1,266,0,61,550.0,16
27459,0,1,4.1,134,0,0,650.0,16
27460,0,1,3.9,97,2,5,1000.0,16
27461,1,1,2.6,49,1,2,450.0,16
27462,1,1,3.9,371,0,3,400.0,16
27463,0,1,3.6,45,0,0,500.0,16
27464,0,1,3.4,10,2,6,600.0,16
27465,0,1,3.8,331,2,0,350.0,16
27466,0,1,3.8,34,2,21,400.0,16
27467,0,1,3.6,13,14,10,200.0,16
27468,0,1,3.8,49,11,19,400.0,16
27469,0,1,4.0,65,0,3,300.0,16
27470,0,1,3.3,293,0,25,600.0,16
27471,0,1,3.8,18,2,9,500.0,16
27472,0,1,3.7,26,0,0,700.0,16
27473,0,1,3.7,26,2,1,300.0,16
27474,0,1,3.9,106,2,3,150.0,16
27475,1,0,4.1,146,0,3,1200.0,16
27476,0,1,3.9,450,0,0,550.0,16
27477,0,1,3.8,78,2,40,350.0,16
27478,1,1,3.5,7,11,19,300.0,16
27479,0,0,3.9,224,0,0,800.0,16
27480,0,1,3.2,115,0,3,700.0,16
27481,1,1,2.8,228,2,7,500.0,16
27482,1,1,3.7,105,0,22,700.0,16
27483,0,1,3.2,68,0,3,400.0,16
27484,1,1,3.4,7,2,7,300.0,16
27485,0,1,3.7,28,2,0,500.0,16
27486,0,1,3.9,48,2,10,400.0,16
27487,0,1,3.8,341,2,3,400.0,16
27488,0,1,3.7,36,2,39,200.0,16
27489,0,1,3.7,14,2,26,400.0,16
27490,0,0,4.0,126,0,0,900.0,16
27491,0,1,3.4,212,0,0,800.0,16
27492,0,1,3.8,278,2,7,200.0,16
27493,0,1,3.4,8,2,25,350.0,16
27494,1,1,3.5,17,2,0,200.0,16
27495,0,1,3.1,283,2,0,500.0,16
27496,0,1,3.6,36,2,3,250.0,16
27497,0,0,3.7,21,0,22,700.0,16
27498,0,1,3.6,18,2,39,350.0,16
27499,0,1,3.6,42,1,2,600.0,16
27500,0,1,3.7,141,0,22,500.0,16
27501,1,1,3.6,20,2,0,300.0,16
27502,0,1,3.8,283,2,7,350.0,16
27503,0,1,2.7,73,0,1,600.0,16
27504,0,1,3.3,12,2,12,500.0,16
27505,0,1,3.9,462,2,7,600.0,16
27506,0,1,3.6,42,2,10,400.0,16
27507,0,1,3.5,15,2,10,400.0,16
27508,1,1,3.7,0,2,7,350.0,16
27509,0,1,3.7,0,1,9,200.0,16
27510,1,1,3.5,11,2,7,300.0,16
27511,1,1,3.7,0,2,38,300.0,16
27512,0,1,3.6,68,2,22,300.0,16
27513,0,1,4.2,106,2,57,300.0,16
27514,0,1,3.5,6,2,0,400.0,16
27515,0,1,3.4,24,2,0,500.0,16
27516,1,1,3.7,56,0,35,1800.0,16
27517,0,1,3.9,717,0,5,1000.0,16
27518,0,1,3.1,18,0,39,700.0,16
27519,0,1,3.1,6,2,3,250.0,16
27520,0,1,3.8,377,2,0,500.0,16
27521,0,1,3.7,0,2,3,200.0,16
27522,0,1,3.9,191,2,7,600.0,16
27523,0,1,3.8,8,2,3,300.0,16
27524,0,1,3.7,84,2,7,350.0,16
27525,1,1,3.0,15,12,0,1000.0,16
27526,1,1,3.5,15,1,2,250.0,16
27527,1,1,3.3,19,12,0,600.0,16
27528,0,1,3.7,59,1,2,600.0,16
27529,0,1,3.6,34,0,3,300.0,16
27530,0,1,3.7,61,2,10,350.0,16
27531,1,1,3.7,35,2,3,200.0,16
27532,1,1,3.5,39,12,36,1200.0,16
27533,0,1,3.9,338,2,0,500.0,16
27534,0,1,3.7,31,10,33,150.0,16
27535,0,1,3.4,11,2,7,300.0,16
27536,1,1,3.4,7,2,8,150.0,16
27537,1,1,3.7,0,2,18,300.0,16
27538,1,1,3.3,6,2,7,300.0,16
27539,1,1,3.7,0,2,0,200.0,16
27540,1,1,3.4,4,2,10,200.0,16
27541,0,1,3.9,139,2,0,300.0,16
27542,0,1,3.3,334,2,7,400.0,16
27543,0,1,3.9,58,2,7,300.0,16
27544,1,1,4.0,115,0,16,1000.0,16
27545,1,1,3.4,46,0,0,1100.0,16
27546,0,1,2.6,33,0,0,500.0,16
27547,0,1,3.7,0,0,22,700.0,16
27548,1,1,3.7,79,2,0,500.0,16
27549,0,1,3.9,172,2,3,300.0,16
27550,0,1,3.6,23,2,3,350.0,16
27551,0,1,3.6,43,2,0,250.0,16
27552,1,1,3.7,29,0,0,600.0,16
27553,1,1,3.6,39,0,17,600.0,16
27554,1,1,3.7,0,1,2,500.0,16
27555,1,1,3.2,4,0,0,700.0,16
27556,1,1,3.6,25,0,5,500.0,16
27557,1,1,3.1,53,0,0,600.0,16
27558,1,1,3.6,61,1,2,500.0,16
27559,1,1,3.6,22,1,2,500.0,16
27560,1,1,3.5,11,1,2,400.0,16
27561,1,1,3.7,0,10,11,150.0,16
27562,0,1,2.5,109,0,0,800.0,16
27563,0,1,3.1,11,0,0,500.0,16
27564,1,1,3.6,11,2,10,200.0,16
27565,1,1,3.7,0,2,21,300.0,16
27566,0,1,3.5,17,2,0,300.0,16
27567,0,1,3.1,40,2,0,250.0,16
27568,1,1,3.0,67,2,3,300.0,16
27569,1,1,3.4,12,2,3,300.0,16
27570,1,1,3.7,0,2,0,400.0,16
27571,0,1,3.8,50,2,10,250.0,16
27572,0,1,3.5,6,2,1,200.0,16
27573,0,1,2.9,24,2,0,250.0,16
27574,1,1,3.4,5,10,29,100.0,16
27575,1,1,3.1,6,2,0,400.0,16
27576,1,1,3.7,0,2,3,350.0,16
27577,1,1,3.5,8,0,0,700.0,16
27578,1,1,3.7,0,0,0,800.0,16
27579,1,1,3.2,6,0,26,700.0,16
27581,1,1,3.7,0,2,0,300.0,16
27582,1,1,3.7,0,0,0,500.0,16
27583,1,1,3.7,0,0,3,400.0,16
27584,0,1,3.3,14,8,7,600.0,16
27585,0,1,3.7,0,2,0,250.0,16
27586,0,0,3.7,49,1,2,300.0,16
27587,1,1,4.0,40,10,18,400.0,16
27588,1,1,3.1,7,2,3,300.0,16
27589,1,1,3.5,6,2,10,400.0,16
27590,1,1,3.7,0,2,57,300.0,16
27591,0,1,3.6,10,2,31,100.0,16
27593,1,1,3.4,7,2,24,250.0,16
27594,1,1,3.6,38,2,0,250.0,16
27595,1,1,3.5,12,2,3,200.0,16
27596,1,1,3.2,4,2,0,300.0,16
27597,1,1,3.5,16,2,0,400.0,16
27598,1,1,3.7,0,2,10,300.0,16
27599,1,1,3.6,34,2,5,650.0,16
27600,1,1,3.7,0,2,7,150.0,16
27601,1,1,3.4,5,2,0,250.0,16
27602,1,1,3.1,5,18,35,400.0,16
27603,1,1,3.7,0,2,3,200.0,16
27604,1,1,3.7,0,2,3,150.0,16
27605,1,1,3.7,0,2,39,400.0,16
27606,1,1,3.7,0,2,1,300.0,16
27607,1,1,3.7,0,2,0,400.0,16
